Ticket_ID,Issue_Category,Priority,Status,Created_Date,Resolved_Date,SLA_Hours,Assigned_Agent,Department,User_Rating,Branch,Resolution_Time_Hours,SLA_Status,Agent_Id,Agent_Name,,
TKT-102603,Network Issue,Critical,Resolved,30-09-2023,08-10-2023,24,AGN-114,HR,2,Chennai,13.6387995,Met,AGN-114,Priya,,Agent_4
TKT-101101,Login Issue,High,Resolved,04-08-2023,10-08-2023,24,AGN-197,Operations,2,Chennai,42.32758233,Breached,AGN-197,Manoj,,Agent_17
TKT-104421,Hardware Failure,Low,Open,10-06-2023,12-06-2023,24,AGN-186,HR,3,Chennai,6.083587665,Met,AGN-186,Ravi,,Agent_10
TKT-107857,Hardware Failure,High,In Progress,12-08-2023,12-08-2023,24,AGN-140,Support,3,Chennai,66.1205931,Breached,AGN-140,Priya,,Agent_11
TKT-108177,Email Problem,High,Open,23-03-2023,28-03-2023,24,AGN-134,Support,2,Chennai,17.30373816,Met,AGN-134,Ravi,,Agent_18
TKT-106082,Network Issue,Medium,In Progress,19-01-2023,20-01-2023,24,AGN-142,IT,1,Chennai,63.80238221,Breached,AGN-142,Neha,,Agent_14
TKT-106658,Network Issue,High,In Progress,05-10-2023,14-10-2023,24,AGN-148,Support,5,Chennai,62.20089809,Breached,AGN-148,Arjun,,Agent_2
TKT-102261,Network Issue,High,In Progress,06-08-2023,15-08-2023,24,AGN-115,Support,5,Chennai,56.36094037,Breached,AGN-115,Ravi,,Agent_12
TKT-108021,Network Issue,Critical,Open,30-05-2023,07-06-2023,24,AGN-197,HR,1,Chennai,59.14546117,Breached,AGN-197,Sneha,,Agent_8
TKT-100508,System Crash,Low,Open,28-06-2023,02-07-2023,24,AGN-197,Finance,5,Chennai,38.21002008,Breached,AGN-197,Priya,,Agent_3
TKT-102379,System Crash,Medium,Resolved,08-03-2023,12-03-2023,24,AGN-115,Operations,4,Chennai,63.57730782,Breached,AGN-115,Priya,,Agent_6
TKT-108879,Software Bug,Low,In Progress,19-07-2023,26-07-2023,24,AGN-126,IT,1,Chennai,46.7780369,Breached,AGN-126,Manoj,,Agent_11
TKT-104752,Performance Issue,High,Open,18-05-2023,22-05-2023,24,AGN-146,Operations,4,Chennai,10.81980439,Met,AGN-146,Ravi,,Agent_4
TKT-109484,System Crash,Low,Resolved,23-07-2023,31-07-2023,24,AGN-202,HR,5,Chennai,61.12586317,Breached,AGN-202,Priya,,Agent_18
TKT-105495,Network Issue,Critical,Resolved,18-04-2023,22-04-2023,24,AGN-155,Finance,3,Chennai,54.67896672,Breached,AGN-155,Ravi,,Agent_16
TKT-103209,Login Issue,Medium,Open,13-07-2023,15-07-2023,24,AGN-139,Support,2,Chennai,68.34469192,Breached,AGN-139,Neha,,Agent_5
TKT-107398,Email Problem,Medium,Open,08-09-2023,12-09-2023,24,AGN-184,Operations,4,Chennai,40.04647808,Breached,AGN-184,Arjun,,Agent_5
TKT-106743,Email Problem,Medium,Open,06-05-2023,15-05-2023,24,AGN-142,Operations,4,Chennai,31.14537925,Breached,AGN-142,Ravi,,Agent_20
TKT-105648,Performance Issue,High,Open,14-11-2023,20-11-2023,24,AGN-169,Support,2,Chennai,34.02840801,Breached,AGN-169,Sneha,,Agent_18
TKT-105171,System Crash,High,In Progress,03-12-2023,10-12-2023,24,AGN-170,IT,5,Chennai,38.87910167,Breached,AGN-170,Priya,,Agent_5
TKT-107890,System Crash,Medium,In Progress,08-06-2023,15-06-2023,24,AGN-112,Finance,5,Chennai,55.35566932,Breached,AGN-112,Priya,,Agent_17
TKT-100324,Hardware Failure,Medium,Resolved,27-05-2023,04-06-2023,24,AGN-117,IT,4,Chennai,16.72489426,Met,AGN-117,Manoj,,Agent_12
TKT-103557,Performance Issue,Critical,In Progress,23-07-2023,30-07-2023,24,AGN-204,IT,2,Chennai,29.78247391,Breached,AGN-204,Ravi,,Agent_19
TKT-103587,Login Issue,High,In Progress,20-07-2023,28-07-2023,24,AGN-151,Support,4,Chennai,54.17696823,Breached,AGN-151,Priya,,Agent_14
TKT-100151,Software Bug,High,In Progress,13-01-2023,22-01-2023,24,AGN-163,Operations,2,Chennai,6.005506405,Met,AGN-163,Ravi,,Agent_11
TKT-100954,Login Issue,Medium,Resolved,01-06-2023,07-06-2023,24,AGN-129,IT,1,Chennai,34.14475687,Breached,AGN-129,Neha,,Agent_4
TKT-104354,Hardware Failure,Medium,In Progress,15-09-2023,23-09-2023,24,AGN-165,HR,2,Chennai,63.33067659,Breached,AGN-165,Arjun,,Agent_7
TKT-107160,Login Issue,Critical,Resolved,21-10-2023,24-10-2023,24,AGN-111,IT,2,Chennai,5.843330976,Met,AGN-111,Ravi,,Agent_3
TKT-109383,Email Problem,High,Open,15-08-2023,15-08-2023,24,AGN-119,HR,2,Chennai,18.9636945,Met,AGN-119,Sneha,,Agent_20
TKT-100687,Software Bug,High,In Progress,08-01-2023,16-01-2023,24,AGN-178,HR,2,Chennai,59.75744439,Breached,AGN-178,Priya,,Agent_1
TKT-108501,Software Bug,Critical,Resolved,19-11-2023,19-11-2023,24,AGN-147,Finance,1,Chennai,58.78855884,Breached,AGN-147,Priya,,Agent_2
TKT-109694,Performance Issue,Medium,Open,24-04-2023,29-04-2023,24,AGN-202,Finance,5,Chennai,16.92150561,Met,AGN-202,Manoj,,Agent_7
TKT-103127,Performance Issue,Critical,Open,04-03-2023,13-03-2023,24,AGN-149,IT,1,Chennai,18.00076,Met,AGN-149,Ravi,,Agent_19
TKT-106763,Performance Issue,Low,In Progress,17-11-2023,17-11-2023,24,AGN-195,HR,5,Chennai,17.3334619,Met,AGN-195,Priya,,Agent_19
TKT-103395,Network Issue,High,Resolved,26-04-2023,05-05-2023,24,AGN-179,Support,4,Chennai,71.69179739,Breached,AGN-179,Ravi,,Agent_15
TKT-109005,Performance Issue,Low,In Progress,29-11-2023,30-11-2023,24,AGN-125,Finance,3,Chennai,36.12201286,Breached,AGN-125,Neha,,Agent_6
TKT-100845,Network Issue,High,In Progress,13-11-2023,17-11-2023,24,AGN-118,Operations,5,Chennai,46.56998496,Breached,AGN-118,Arjun,,Agent_20
TKT-101164,Email Problem,Low,Resolved,01-01-2023,10-01-2023,24,AGN-111,IT,2,Chennai,63.84503784,Breached,AGN-111,Ravi,,Agent_18
TKT-105904,Hardware Failure,Low,Open,19-04-2023,24-04-2023,24,AGN-193,IT,3,Chennai,55.24987904,Breached,AGN-193,Sneha,,Agent_20
TKT-109959,Login Issue,Low,Open,07-06-2023,14-06-2023,24,AGN-172,Support,3,Chennai,30.02350354,Breached,AGN-172,Priya,,Agent_4
TKT-105360,Login Issue,Low,Open,30-01-2023,08-02-2023,24,AGN-160,Operations,1,Chennai,66.14959992,Breached,AGN-160,Priya,,Agent_15
TKT-100354,Performance Issue,Critical,In Progress,11-08-2023,13-08-2023,24,AGN-110,Finance,4,Chennai,31.05111104,Breached,AGN-110,Manoj,,Agent_17
TKT-101872,System Crash,Critical,In Progress,12-01-2023,18-01-2023,24,AGN-167,Support,3,Chennai,64.70305641,Breached,AGN-167,Ravi,,Agent_19
TKT-102024,Email Problem,Medium,Resolved,04-08-2023,13-08-2023,24,AGN-154,Finance,1,Chennai,6.870336228,Met,AGN-154,Priya,,Agent_19
TKT-102817,Network Issue,Low,Resolved,22-10-2023,27-10-2023,24,AGN-137,Operations,3,Chennai,18.70018443,Met,AGN-137,Ravi,,Agent_1
TKT-103832,Hardware Failure,High,Open,12-08-2023,15-08-2023,24,AGN-175,IT,4,Chennai,7.638138116,Met,AGN-175,Neha,,Agent_13
TKT-108257,Performance Issue,High,In Progress,26-01-2023,04-02-2023,24,AGN-114,HR,2,Chennai,41.79269937,Breached,AGN-114,Arjun,,Agent_5
TKT-102581,System Crash,Critical,Open,15-04-2023,18-04-2023,24,AGN-114,Finance,2,Chennai,16.74151694,Met,AGN-114,Ravi,,Agent_12
TKT-109582,Login Issue,Critical,Open,07-07-2023,09-07-2023,24,AGN-174,HR,2,Chennai,1.053763351,Met,AGN-174,Sneha,,Agent_4
TKT-109322,Performance Issue,Medium,In Progress,20-03-2023,28-03-2023,24,AGN-162,Operations,5,Chennai,56.18355346,Breached,AGN-162,Priya,,Agent_13
TKT-102486,Performance Issue,Critical,In Progress,30-08-2023,08-09-2023,24,AGN-115,IT,1,Chennai,32.34731277,Breached,AGN-115,Priya,,Agent_7
TKT-109026,Network Issue,Low,Open,27-09-2023,06-10-2023,24,AGN-184,IT,4,Chennai,54.39467056,Breached,AGN-184,Manoj,,Agent_6
TKT-108418,Performance Issue,High,Open,27-07-2023,05-08-2023,24,AGN-131,IT,3,Chennai,58.80352326,Breached,AGN-131,Ravi,,Agent_16
TKT-102443,Hardware Failure,Critical,Resolved,05-06-2023,07-06-2023,24,AGN-177,Support,3,Chennai,66.28783957,Breached,AGN-177,Priya,,Agent_2
TKT-108919,Hardware Failure,High,Resolved,23-08-2023,23-08-2023,24,AGN-170,IT,1,Chennai,71.85279678,Breached,AGN-170,Ravi,,Agent_1
TKT-101036,Login Issue,Low,In Progress,27-12-2023,04-01-2024,24,AGN-142,HR,1,Chennai,44.66779721,Breached,AGN-142,Neha,,Agent_3
TKT-108684,Performance Issue,High,Resolved,02-08-2023,02-08-2023,24,AGN-166,Operations,2,Chennai,56.35231445,Breached,AGN-166,Arjun,,Agent_2
TKT-107435,Performance Issue,Critical,Open,07-11-2023,13-11-2023,24,AGN-190,Finance,5,Chennai,11.41128681,Met,AGN-190,Ravi,,Agent_5
TKT-101548,Software Bug,Low,In Progress,28-05-2023,06-06-2023,24,AGN-199,Support,4,Chennai,63.84339848,Breached,AGN-199,Sneha,,Agent_9
TKT-109335,Performance Issue,Low,Resolved,01-06-2023,09-06-2023,24,AGN-166,Finance,1,Chennai,3.751957912,Met,AGN-166,Priya,,Agent_12
TKT-105065,Login Issue,Critical,In Progress,23-11-2023,28-11-2023,24,AGN-154,HR,4,Chennai,42.20508414,Breached,AGN-154,Priya,,Agent_14
TKT-106496,Software Bug,Low,In Progress,08-08-2023,11-08-2023,24,AGN-167,Finance,2,Chennai,17.2874807,Met,AGN-167,Manoj,,Agent_14
TKT-106183,Login Issue,Medium,Open,01-01-2023,03-01-2023,24,AGN-126,Operations,4,Chennai,1.545670527,Met,AGN-126,Ravi,,Agent_15
TKT-103957,Email Problem,Medium,Resolved,19-05-2023,24-05-2023,24,AGN-109,Support,2,Chennai,5.491324724,Met,AGN-109,Priya,,Agent_18
TKT-103407,System Crash,Medium,Open,03-06-2023,11-06-2023,24,AGN-156,Support,3,Chennai,4.624182043,Met,AGN-156,Ravi,,Agent_2
TKT-100639,Login Issue,Critical,Resolved,22-06-2023,22-06-2023,24,AGN-194,Operations,4,Chennai,63.66580087,Breached,AGN-194,Neha,,Agent_20
TKT-100172,System Crash,High,Resolved,19-08-2023,19-08-2023,24,AGN-191,Operations,3,Chennai,39.05786279,Breached,AGN-191,Arjun,,Agent_5
TKT-105666,Hardware Failure,Critical,Resolved,09-12-2023,16-12-2023,24,AGN-128,IT,4,Chennai,65.41745529,Breached,AGN-128,Ravi,,Agent_8
TKT-104354,Hardware Failure,Medium,In Progress,15-09-2023,23-09-2023,24,AGN-163,HR,2,Chennai,42.49959831,Breached,AGN-163,Sneha,,Agent_7
TKT-103959,Performance Issue,High,Open,30-03-2023,31-03-2023,24,AGN-137,Finance,5,Chennai,70.8235338,Breached,AGN-137,Priya,,Agent_6
TKT-108708,Hardware Failure,High,In Progress,21-01-2023,27-01-2023,24,AGN-179,Operations,2,Chennai,40.15903327,Breached,AGN-179,Priya,,Agent_1
TKT-108714,Performance Issue,Low,Open,29-05-2023,29-05-2023,24,AGN-193,Support,5,Chennai,46.51224789,Breached,AGN-193,Manoj,,Agent_20
TKT-102886,Email Problem,Medium,Resolved,27-06-2023,03-07-2023,24,AGN-102,Support,1,Chennai,14.80774082,Met,AGN-102,Ravi,,Agent_17
TKT-102164,Email Problem,Critical,Open,06-06-2023,08-06-2023,24,AGN-185,Finance,5,Chennai,7.346321893,Met,AGN-185,Priya,,Agent_13
TKT-103945,Performance Issue,Low,Resolved,11-03-2023,17-03-2023,24,AGN-124,Finance,4,Chennai,8.71162014,Met,AGN-124,Ravi,,Agent_4
TKT-105235,Software Bug,Medium,In Progress,07-02-2023,12-02-2023,24,AGN-108,Finance,3,Chennai,40.70686648,Breached,AGN-108,Neha,,Agent_10
TKT-107746,Software Bug,Critical,Open,17-04-2023,24-04-2023,24,AGN-118,Finance,2,Chennai,48.6284634,Breached,AGN-118,Arjun,,Agent_12
TKT-102590,Hardware Failure,Critical,In Progress,20-05-2023,21-05-2023,24,AGN-183,HR,3,Chennai,48.04238063,Breached,AGN-183,Ravi,,Agent_11
TKT-107754,Hardware Failure,Medium,Resolved,13-01-2023,14-01-2023,24,AGN-162,Support,2,Chennai,53.73153224,Breached,AGN-162,Sneha,,Agent_14
TKT-104934,Network Issue,Medium,Open,28-05-2023,03-06-2023,24,AGN-110,Finance,1,Chennai,11.9246847,Met,AGN-110,Priya,,Agent_5
TKT-104076,Network Issue,High,Open,30-10-2023,04-11-2023,24,AGN-123,HR,3,Chennai,66.59644288,Breached,AGN-123,Priya,,Agent_20
TKT-105185,Performance Issue,Low,Resolved,13-02-2023,17-02-2023,24,AGN-106,Operations,1,Chennai,60.11185718,Breached,AGN-106,Manoj,,Agent_11
TKT-101093,Login Issue,High,In Progress,26-11-2023,26-11-2023,24,AGN-142,Finance,4,Chennai,54.11938397,Breached,AGN-142,Ravi,,Agent_2
TKT-103880,Hardware Failure,Critical,Open,28-02-2023,08-03-2023,24,AGN-201,HR,3,Chennai,54.47395116,Breached,AGN-201,Priya,,Agent_11
TKT-106559,Software Bug,High,Open,27-11-2023,30-11-2023,24,AGN-155,Finance,4,Chennai,47.77733829,Breached,AGN-155,Ravi,,Agent_9
TKT-102785,Performance Issue,Low,In Progress,17-05-2023,20-05-2023,24,AGN-136,IT,2,Chennai,42.76802674,Breached,AGN-136,Neha,,Agent_4
TKT-106065,Hardware Failure,Critical,Open,10-08-2023,14-08-2023,24,AGN-155,Support,3,Chennai,41.75682456,Breached,AGN-155,Arjun,,Agent_10
TKT-106539,System Crash,Critical,Open,23-11-2023,02-12-2023,24,AGN-192,HR,4,Chennai,34.95653939,Breached,AGN-192,Ravi,,Agent_11
TKT-101574,Email Problem,Low,Open,03-03-2023,05-03-2023,24,AGN-137,Support,5,Chennai,52.93044407,Breached,AGN-137,Sneha,,Agent_7
TKT-105676,Hardware Failure,Critical,In Progress,17-05-2023,26-05-2023,24,AGN-201,IT,1,Chennai,13.5904689,Met,AGN-201,Priya,,Agent_14
TKT-108060,Network Issue,Medium,Open,24-10-2023,30-10-2023,24,AGN-158,Support,5,Chennai,42.93526623,Breached,AGN-158,Priya,,Agent_6
TKT-103990,Email Problem,Critical,Resolved,08-12-2023,08-12-2023,24,AGN-157,Finance,2,Chennai,52.25731161,Breached,AGN-157,Manoj,,Agent_3
TKT-105210,Login Issue,Medium,In Progress,01-08-2023,07-08-2023,24,AGN-104,Support,2,Chennai,30.94111151,Breached,AGN-104,Ravi,,Agent_14
TKT-104845,Network Issue,High,In Progress,03-01-2023,09-01-2023,24,AGN-160,Support,5,Chennai,53.47037522,Breached,AGN-160,Priya,,Agent_5
TKT-109285,Software Bug,High,Open,14-07-2023,18-07-2023,24,AGN-175,IT,2,Chennai,33.63307315,Breached,AGN-175,Ravi,,Agent_12
TKT-101189,Software Bug,High,Open,01-06-2023,03-06-2023,24,AGN-144,Support,3,Chennai,65.98037858,Breached,AGN-144,Neha,,Agent_6
TKT-102689,Performance Issue,Medium,Resolved,13-01-2023,15-01-2023,24,AGN-132,Finance,2,Chennai,37.98777038,Breached,AGN-132,Arjun,,Agent_12
TKT-104095,Login Issue,Medium,Open,28-09-2023,29-09-2023,24,AGN-203,Finance,3,Chennai,64.22768921,Breached,AGN-203,Ravi,,Agent_5
TKT-101875,Performance Issue,Critical,Resolved,31-08-2023,03-09-2023,24,AGN-174,Finance,4,Chennai,13.95815579,Met,AGN-174,Sneha,,Agent_6
TKT-107768,Login Issue,Critical,In Progress,16-09-2023,18-09-2023,24,AGN-106,Operations,3,Chennai,53.54510657,Breached,AGN-106,Priya,,Agent_14
TKT-103406,System Crash,Medium,Resolved,17-09-2023,25-09-2023,24,AGN-162,Finance,1,Chennai,40.26168826,Breached,AGN-162,Priya,,Agent_9
TKT-109979,Email Problem,Medium,In Progress,10-07-2023,14-07-2023,24,AGN-144,HR,4,Chennai,58.39817855,Breached,AGN-144,Manoj,,Agent_14
TKT-103932,Login Issue,Medium,In Progress,03-04-2023,06-04-2023,24,AGN-158,HR,2,Chennai,18.75217152,Met,AGN-158,Ravi,,Agent_17
TKT-109799,Login Issue,Low,Open,22-05-2023,25-05-2023,24,AGN-151,Operations,5,Chennai,50.62855676,Breached,AGN-151,Priya,,Agent_20
TKT-108240,Hardware Failure,Critical,Open,29-11-2023,29-11-2023,24,AGN-162,Support,4,Chennai,38.02841243,Breached,AGN-162,Ravi,,Agent_2
TKT-105408,System Crash,Critical,Open,23-05-2023,24-05-2023,24,AGN-102,IT,1,Chennai,65.7539912,Breached,AGN-102,Neha,,Agent_6
TKT-103861,Hardware Failure,Low,In Progress,14-08-2023,18-08-2023,24,AGN-133,Operations,5,Chennai,54.9745105,Breached,AGN-133,Arjun,,Agent_5
TKT-107406,Login Issue,Critical,Resolved,21-10-2023,24-10-2023,24,AGN-175,Support,3,Chennai,12.03233689,Met,AGN-175,Ravi,,Agent_5
TKT-102833,Hardware Failure,Medium,In Progress,05-02-2023,08-02-2023,24,AGN-203,Operations,1,Chennai,10.03143999,Met,AGN-203,Sneha,,Agent_1
TKT-105285,Email Problem,Critical,In Progress,05-01-2023,06-01-2023,24,AGN-114,Finance,3,Chennai,16.54749446,Met,AGN-114,Priya,,Agent_16
TKT-109589,Performance Issue,Low,Open,14-01-2023,15-01-2023,24,AGN-171,Support,4,Chennai,55.91393986,Breached,AGN-171,Priya,,Agent_15
TKT-107645,System Crash,High,Resolved,08-06-2023,10-06-2023,24,AGN-124,IT,5,Chennai,46.90871246,Breached,AGN-124,Manoj,,Agent_20
TKT-109023,Software Bug,Critical,Open,20-07-2023,29-07-2023,24,AGN-130,Operations,5,Chennai,61.88747214,Breached,AGN-130,Ravi,,Agent_10
TKT-104777,System Crash,High,Resolved,22-12-2023,28-12-2023,24,AGN-147,IT,5,Chennai,18.12277717,Met,AGN-147,Priya,,Agent_12
TKT-102735,Software Bug,Medium,Open,05-07-2023,07-07-2023,24,AGN-173,IT,1,Chennai,45.03454483,Breached,AGN-173,Ravi,,Agent_13
TKT-108273,Login Issue,High,Resolved,10-04-2023,15-04-2023,24,AGN-115,HR,1,Chennai,62.7097013,Breached,AGN-115,Neha,,Agent_9
TKT-108278,Login Issue,High,Resolved,30-06-2023,01-07-2023,24,AGN-134,Operations,2,Chennai,43.43960583,Breached,AGN-134,Arjun,,Agent_11
TKT-106368,System Crash,High,Open,02-12-2023,11-12-2023,24,AGN-134,Support,4,Chennai,42.22094705,Breached,AGN-134,Ravi,,Agent_9
TKT-100821,Hardware Failure,Critical,Resolved,28-08-2023,05-09-2023,24,AGN-113,Finance,1,Chennai,6.671055994,Met,AGN-113,Sneha,,Agent_19
TKT-107525,Software Bug,Low,Open,26-02-2023,02-03-2023,24,AGN-105,Finance,1,Chennai,6.607176767,Met,AGN-105,Priya,,Agent_15
TKT-100162,Performance Issue,High,In Progress,14-05-2023,16-05-2023,24,AGN-193,IT,2,Chennai,35.00212129,Breached,AGN-193,Priya,,Agent_5
TKT-107777,Performance Issue,Critical,Open,11-06-2023,17-06-2023,24,AGN-162,Operations,3,Chennai,35.98030544,Breached,AGN-162,Manoj,,Agent_20
TKT-101932,Email Problem,High,Open,25-09-2023,25-09-2023,24,AGN-176,Operations,2,Chennai,49.6513645,Breached,AGN-176,Ravi,,Agent_5
TKT-103535,Performance Issue,Critical,In Progress,18-12-2023,24-12-2023,24,AGN-196,Support,2,Chennai,17.97204567,Met,AGN-196,Priya,,Agent_3
TKT-105956,Network Issue,Medium,Open,20-11-2023,24-11-2023,24,AGN-180,HR,4,Chennai,58.76679402,Breached,AGN-180,Ravi,,Agent_16
TKT-103446,Email Problem,Critical,In Progress,11-02-2023,20-02-2023,24,AGN-190,Support,4,Chennai,11.00731692,Met,AGN-190,Neha,,Agent_13
TKT-102790,Software Bug,High,Resolved,19-02-2023,26-02-2023,24,AGN-154,Operations,4,Chennai,68.295306,Breached,AGN-154,Arjun,,Agent_8
TKT-102707,Hardware Failure,Low,In Progress,05-07-2023,13-07-2023,24,AGN-184,Support,1,Chennai,3.271983283,Met,AGN-184,Ravi,,Agent_7
TKT-107959,Performance Issue,High,In Progress,06-09-2023,12-09-2023,24,AGN-141,Support,5,Chennai,7.601725628,Met,AGN-141,Sneha,,Agent_15
TKT-103933,Network Issue,Medium,In Progress,08-01-2023,16-01-2023,24,AGN-201,Operations,3,Chennai,64.15507508,Breached,AGN-201,Priya,,Agent_16
TKT-103385,System Crash,High,In Progress,28-05-2023,30-05-2023,24,AGN-202,Finance,5,Chennai,40.75554064,Breached,AGN-202,Priya,,Agent_3
TKT-106636,Hardware Failure,High,Resolved,10-05-2023,11-05-2023,24,AGN-119,Finance,1,Chennai,11.31513611,Met,AGN-119,Manoj,,Agent_8
TKT-100922,Login Issue,Low,In Progress,19-04-2023,23-04-2023,24,AGN-128,IT,1,Chennai,47.5702725,Breached,AGN-128,Ravi,,Agent_9
TKT-108089,Software Bug,High,Resolved,05-02-2023,13-02-2023,24,AGN-196,Operations,1,Chennai,14.88940419,Met,AGN-196,Priya,,Agent_4
TKT-109774,System Crash,Critical,Resolved,18-06-2023,20-06-2023,24,AGN-120,HR,2,Chennai,70.3460794,Breached,AGN-120,Ravi,,Agent_14
TKT-100564,Email Problem,High,Open,08-12-2023,12-12-2023,24,AGN-172,IT,1,Chennai,32.35810808,Breached,AGN-172,Neha,,Agent_14
TKT-103258,Network Issue,High,Resolved,01-11-2023,06-11-2023,24,AGN-142,HR,4,Chennai,67.45700042,Breached,AGN-142,Arjun,,Agent_5
TKT-102500,Software Bug,Medium,Resolved,15-07-2023,19-07-2023,24,AGN-103,Support,5,Chennai,59.40587734,Breached,AGN-103,Ravi,,Agent_5
TKT-104566,Hardware Failure,Low,Open,16-10-2023,17-10-2023,24,AGN-176,Support,3,Chennai,13.08293036,Met,AGN-176,Sneha,,Agent_7
TKT-109179,System Crash,Low,Open,16-11-2023,22-11-2023,24,AGN-152,HR,5,Chennai,54.32443415,Breached,AGN-152,Priya,,Agent_13
TKT-106881,Performance Issue,Low,In Progress,11-10-2023,16-10-2023,24,AGN-144,Support,1,Chennai,41.89182492,Breached,AGN-144,Priya,,Agent_4
TKT-103636,Software Bug,Critical,Open,21-08-2023,24-08-2023,24,AGN-120,HR,2,Chennai,47.25586811,Breached,AGN-120,Manoj,,Agent_6
TKT-106030,Email Problem,High,In Progress,01-01-2023,07-01-2023,24,AGN-111,Finance,1,Chennai,34.47177523,Breached,AGN-111,Ravi,,Agent_10
TKT-100223,Performance Issue,Low,Open,03-07-2023,11-07-2023,24,AGN-115,Operations,3,Chennai,4.108129319,Met,AGN-115,Priya,,Agent_2
TKT-106297,Login Issue,Critical,In Progress,26-05-2023,04-06-2023,24,AGN-151,IT,3,Chennai,31.26688032,Breached,AGN-151,Ravi,,Agent_5
TKT-100350,Login Issue,Critical,In Progress,19-11-2023,27-11-2023,24,AGN-150,HR,5,Chennai,12.94033894,Met,AGN-150,Neha,,Agent_14
TKT-107314,Network Issue,Low,Open,12-09-2023,13-09-2023,24,AGN-116,Support,5,Chennai,62.13981851,Breached,AGN-116,Arjun,,Agent_7
TKT-101928,System Crash,Low,In Progress,31-08-2023,05-09-2023,24,AGN-195,HR,4,Chennai,45.02367842,Breached,AGN-195,Ravi,,Agent_1
TKT-107743,System Crash,Medium,Open,14-12-2023,16-12-2023,24,AGN-174,HR,3,Chennai,15.3241026,Met,AGN-174,Sneha,,Agent_6
TKT-108540,Performance Issue,Critical,Resolved,07-07-2023,12-07-2023,24,AGN-197,HR,5,Chennai,71.84740719,Breached,AGN-197,Priya,,Agent_10
TKT-104732,System Crash,Critical,Open,05-03-2023,10-03-2023,24,AGN-154,Operations,2,Chennai,46.17283772,Breached,AGN-154,Priya,,Agent_15
TKT-101017,System Crash,Medium,Resolved,07-02-2023,13-02-2023,24,AGN-183,Support,1,Chennai,59.96098901,Breached,AGN-183,Manoj,,Agent_3
TKT-102226,Hardware Failure,Critical,Resolved,13-06-2023,19-06-2023,24,AGN-130,HR,4,Chennai,51.92442123,Breached,AGN-130,Ravi,,Agent_9
TKT-107206,Performance Issue,Medium,Resolved,16-10-2023,21-10-2023,24,AGN-104,Operations,3,Chennai,65.6616328,Breached,AGN-104,Priya,,Agent_18
TKT-107170,Software Bug,Critical,Open,21-10-2023,27-10-2023,24,AGN-125,HR,1,Chennai,12.89382966,Met,AGN-125,Ravi,,Agent_12
TKT-106207,Software Bug,Medium,Open,02-04-2023,06-04-2023,24,AGN-106,Support,5,Chennai,57.79886971,Breached,AGN-106,Neha,,Agent_1
TKT-102419,Hardware Failure,Low,Open,30-11-2023,01-12-2023,24,AGN-160,HR,2,Chennai,45.48720044,Breached,AGN-160,Arjun,,Agent_5
TKT-106240,Performance Issue,Medium,Open,04-02-2023,05-02-2023,24,AGN-179,Finance,1,Chennai,7.667983569,Met,AGN-179,Ravi,,Agent_14
TKT-101893,Performance Issue,Medium,Open,18-12-2023,27-12-2023,24,AGN-118,IT,4,Chennai,18.46993068,Met,AGN-118,Sneha,,Agent_7
TKT-105322,Hardware Failure,Medium,Open,29-12-2023,29-12-2023,24,AGN-147,IT,4,Chennai,29.90848094,Breached,AGN-147,Priya,,Agent_2
TKT-107718,System Crash,Low,Open,23-12-2023,28-12-2023,24,AGN-132,HR,4,Chennai,1.249855851,Met,AGN-132,Priya,,Agent_19
TKT-106878,System Crash,Critical,Open,15-01-2023,21-01-2023,24,AGN-131,IT,1,Chennai,42.88477916,Breached,AGN-131,Manoj,,Agent_5
TKT-101125,Login Issue,Critical,Open,26-12-2023,01-01-2024,24,AGN-124,Operations,4,Chennai,10.37127937,Met,AGN-124,Ravi,,Agent_1
TKT-103117,Performance Issue,Low,In Progress,03-08-2023,09-08-2023,24,AGN-195,HR,3,Chennai,12.1832382,Met,AGN-195,Priya,,Agent_17
TKT-104161,Hardware Failure,Critical,Open,21-07-2023,27-07-2023,24,AGN-163,HR,2,Chennai,2.855781938,Met,AGN-163,Ravi,,Agent_6
TKT-104042,Software Bug,Medium,Open,15-12-2023,20-12-2023,24,AGN-154,Operations,1,Chennai,6.700785432,Met,AGN-154,Neha,,Agent_16
TKT-104433,Hardware Failure,Low,Resolved,15-11-2023,18-11-2023,24,AGN-160,Support,5,Chennai,8.375069438,Met,AGN-160,Arjun,,Agent_10
TKT-108638,Hardware Failure,Medium,In Progress,02-05-2023,10-05-2023,24,AGN-144,HR,1,Chennai,45.93529812,Breached,AGN-144,Ravi,,Agent_17
TKT-102658,Software Bug,Medium,Open,10-07-2023,18-07-2023,24,AGN-105,HR,2,Chennai,51.50355067,Breached,AGN-105,Sneha,,Agent_6
TKT-103483,Performance Issue,High,Resolved,01-04-2023,02-04-2023,24,AGN-193,Operations,2,Chennai,63.9039725,Breached,AGN-193,Priya,,Agent_2
TKT-102944,System Crash,Medium,In Progress,27-09-2023,01-10-2023,24,AGN-126,IT,1,Chennai,35.8377016,Breached,AGN-126,Priya,,Agent_19
TKT-107210,Email Problem,High,In Progress,24-06-2023,26-06-2023,24,AGN-129,Support,2,Chennai,59.21196142,Breached,AGN-129,Manoj,,Agent_11
